Basis set,Reference,Target,APDFT$n$,Bond length,"$|\Delta ho|$",$E^{	ext{APDFT}}$,$ E^{	ext{T[R]}}$,$E^{	ext{CCSD}}$,$|\Delta E_{	ext{APDFT}}|$,$\Delta E_{	ext{trunc}}$,$\Delta E_{	ext{BS}}$
sto3G,HAl,HeMg,5,2.1,3.3449146330088952,-198.10929606329825,-198.156970821209,-199.495311472042,1.3860154087437593,0.04767475791075526,1.338340650833004
sto3G,HAl,HeMg,1,2.2,3.3561906271115136,-197.25988195804584,-198.216908398357,-199.550243084739,2.2903611266931705,0.9570264403111537,1.3333346863820168
sto3G,HAl,HeMg,2,2.2,3.3561906271115136,-198.21691543872709,-198.216908398357,-199.550243084739,1.3333276460119237,-7.0403700931365165e-06,1.3333346863820168
sto3G,HAl,HeMg,3,2.2,3.3561906271115136,-198.2919521593673,-198.216908398357,-199.550243084739,1.2582909253717105,-0.0750437610103063,1.3333346863820168
sto3G,HAl,HeMg,4,2.2,3.3561906271115136,-198.1973315619167,-198.216908398357,-199.550243084739,1.3529115228222963,0.01957683644027952,1.3333346863820168
sto3G,HAl,HeMg,5,2.2,3.3561906271115136,-198.1608992822919,-198.216908398357,-199.550243084739,1.3893438024471152,0.0560091160650984,1.3333346863820168
sto3G,HAl,HeMg,1,2.3,3.3708367153586556,-197.29918314643268,-198.266099773698,-199.595090905735,2.2959077593023096,0.9669166272653058,1.3289911320370038
sto3G,HAl,HeMg,2,2.3,3.3708367153586556,-198.27716042919027,-198.266099773698,-199.595090905735,1.317930476544717,-0.011060655492286742,1.3289911320370038
sto3G,HAl,HeMg,3,2.3,3.3708367153586556,-198.34541183521677,-198.266099773698,-199.595090905735,1.2496790705182264,-0.07931206151877745,1.3289911320370038
sto3G,HAl,HeMg,4,2.3,3.3708367153586556,-198.2414700398248,-198.266099773698,-199.595090905735,1.3536208659101874,0.024629733873183568,1.3289911320370038
sto3G,HAl,HeMg,5,2.3,3.3708367153586556,-198.19812032497435,-198.266099773698,-199.595090905735,1.3969705807606374,0.0679794487236336,1.3289911320370038
sto3G,HAl,HeMg,1,2.4000000000000004,3.392975912318776,-197.32916356863655,-198.306573066546,-199.632050991373,2.302887422736461,0.9774094979094627,1.3254779248269983
sto3G,HAl,HeMg,2,2.4000000000000004,3.392975912318776,-198.32956662755356,-198.306573066546,-199.632050991373,1.3024843638194454,-0.0229935610075529,1.3254779248269983
sto3G,HAl,HeMg,3,2.4000000000000004,3.392975912318776,-198.39233259016126,-198.306573066546,-199.632050991373,1.2397184012117464,-0.08575952361525196,1.3254779248269983
sto3G,HAl,HeMg,4,2.4000000000000004,3.392975912318776,-198.27694610772315,-198.306573066546,-199.632050991373,1.355104883649858,0.029626958822859706,1.3254779248269983
sto3G,HAl,HeMg,5,2.4000000000000004,3.392975912318776,-198.22166401666655,-198.306573066546,-199.632050991373,1.410386974706455,0.08490904987945669,1.3254779248269983
sto3G,HAl,HeMg,1,2.5,3.4148023356820367,-197.35167248202612,-198.339962878135,-199.662806708402,2.3111342263758843,0.98829039610888,1.3228438302670043
sto3G,HAl,HeMg,2,2.5,3.4148023356820367,-198.37594665065515,-198.339962878135,-199.662806708402,1.2868600577468499,-0.03598377252015439,1.3228438302670043
sto3G,HAl,HeMg,3,2.5,3.4148023356820367,-198.43463923596408,-198.339962878135,-199.662806708402,1.2281674724379172,-0.09467635782908701,1.3228438302670043
sto3G,HAl,HeMg,4,2.5,3.4148023356820367,-198.305102577289,-198.339962878135,-199.662806708402,1.357704131112996,0.03486030084599179,1.3228438302670043
sto3G,HAl,HeMg,5,2.5,3.4148023356820367,-198.231346659934,-198.339962878135,-199.662806708402,1.4314600484680113,0.10861621820100709,1.3228438302670043
sto3G,HAl,HeMg,1,2.6,3.4357758181999047,-197.3681622092613,-198.367595262232,-199.688652003877,2.320489794615696,0.9994330529706872,1.321056741645009
sto3G,HAl,HeMg,2,2.6,3.4357758181999047,-198.41771652072586,-198.367595262232,-199.688652003877,1.2709354831511348,-0.050121258493874166,1.321056741645009
sto3G,HAl,HeMg,3,2.6,3.4357758181999047,-198.47402881352804,-198.367595262232,-199.688652003877,1.2146231903489593,-0.1064335512960497,1.321056741645009
sto3G,HAl,HeMg,4,2.6,3.4357758181999047,-198.3269155705488,-198.367595262232,-199.688652003877,1.3617364333281898,0.04067969168318086,1.321056741645009
sto3G,HAl,HeMg,5,2.6,3.4357758181999047,-198.22608781297131,-198.367595262232,-199.688652003877,1.462564190905681,0.14150744926067205,1.321056741645009
sto3G,HAl,HeMg,1,2.7,3.4611928264826406,-197.37987938524125,-198.390546774976,-199.710580414405,2.330701029163748,1.0106673897347491,1.320033639428999
sto3G,HAl,HeMg,2,2.7,3.4611928264826406,-198.45614370508792,-198.390546774976,-199.710580414405,1.2544367093170763,-0.0655969301119228,1.320033639428999
sto3G,HAl,HeMg,3,2.7,3.4611928264826406,-198.5121966473418,-198.390546774976,-199.710580414405,1.1983837670632056,-0.1216498723657935,1.320033639428999
sto3G,HAl,HeMg,4,2.7,3.4611928264826406,-198.3431344586472,-198.390546774976,-199.710580414405,1.3674459557578018,0.04741231632880272,1.320033639428999
sto3G,HAl,HeMg,5,2.7,3.4611928264826406,-198.2039311812918,-198.390546774976,-199.710580414405,1.506649233113194,0.1866155936841949,1.320033639428999
sto3G,HAl,HeMg,1,2.8,3.4820893861426,-197.387751192301,-198.409688720927,-199.729352406973,2.3416012146719822,1.0219375286259833,1.319663686045999
sto3G,HAl,HeMg,2,2.8,3.4820893861426,-198.49214160806721,-198.409688720927,-199.729352406973,1.2372107989057781,-0.08245288714022081,1.319663686045999
sto3G,HAl,HeMg,3,2.8,3.4820893861426,-198.55063031412848,-198.409688720927,-199.729352406973,1.1787220928445095,-0.14094159320148947,1.319663686045999
sto3G,HAl,HeMg,4,2.8,3.4820893861426,-198.35402707549719,-198.409688720927,-199.729352406973,1.375325331475807,0.055661645429808004,1.319663686045999
